time,station,tl_mittel,tl_i_mittel,tl_ii_mittel,tl_iii_mittel,substation
1937-09-01T00:00+00:00,105,14.8,12.6,18.1,14.3,5901
1937-10-01T00:00+00:00,105,10.9,8.7,13.6,10.7,5901
1937-11-01T00:00+00:00,105,4.8,4.2,5.7,4.7,5901
1937-12-01T00:00+00:00,105,0.4,-0.1,1.3,0.2,5901
1938-01-01T00:00+00:00,105,1.0,0.1,2.1,0.9,5901
1938-02-01T00:00+00:00,105,1.8,0.0,4.2,1.6,5901
1938-03-01T00:00+00:00,105,9.0,5.8,12.1,9.0,5901
1938-04-01T00:00+00:00,105,6.8,5.1,9.4,6.4,5901
1938-05-01T00:00+00:00,105,12.9,10.6,16.1,12.4,5901
1938-06-01T00:00+00:00,105,19.2,17.1,22.3,18.7,5901
1938-07-01T00:00+00:00,105,19.6,17.5,23.1,18.9,5901
1938-08-01T00:00+00:00,105,19.1,17.1,22.1,18.7,5901
1938-09-01T00:00+00:00,105,14.3,11.3,18.0,13.9,5901
1938-10-01T00:00+00:00,105,10.7,8.6,13.5,10.3,5901
1938-11-01T00:00+00:00,105,6.8,5.5,8.4,6.6,5901
1938-12-01T00:00+00:00,105,-1.6,-2.3,-0.7,-1.7,5901
1939-01-01T00:00+00:00,105,1.3,0.5,2.6,1.0,5901
1939-02-01T00:00+00:00,105,3.2,1.0,5.5,3.2,5901
1939-03-01T00:00+00:00,105,2.5,1.0,4.4,2.2,5901
1939-04-01T00:00+00:00,105,12.6,9.2,16.5,12.4,5901
1939-05-01T00:00+00:00,105,13.0,11.2,15.8,12.6,5901
1939-06-01T00:00+00:00,105,18.0,16.2,20.9,17.6,5901
1939-07-01T00:00+00:00,105,19.7,17.7,23.3,18.9,5901
1939-08-01T00:00+00:00,105,19.3,16.8,23.1,18.7,5901
1939-09-01T00:00+00:00,105,14.6,12.0,18.5,14.0,5901
1939-10-01T00:00+00:00,105,8.0,6.8,10.0,7.7,5901
1939-11-01T00:00+00:00,105,5.5,4.8,6.5,5.4,5901
1939-12-01T00:00+00:00,105,-0.6,-1.3,0.8,-1.0,5901
1940-01-01T00:00+00:00,105,-8.3,-9.3,-6.8,-8.6,5901
1940-02-01T00:00+00:00,105,-6.3,-8.3,-4.4,-6.2,5901
1940-03-01T00:00+00:00,105,2.4,0.5,4.6,2.3,5901
1940-04-01T00:00+00:00,105,9.8,6.9,13.3,9.5,5901
1940-05-01T00:00+00:00,105,12.7,11.3,14.9,12.3,5901
1940-06-01T00:00+00:00,105,18.0,16.6,20.3,17.6,5901
1940-07-01T00:00+00:00,105,18.3,16.9,21.4,17.4,5901
1940-08-01T00:00+00:00,105,16.2,14.5,18.9,15.8,5901
1940-09-01T00:00+00:00,105,14.6,12.6,17.8,14.0,5901
1940-10-01T00:00+00:00,105,9.2,7.4,11.6,9.0,5901
1940-11-01T00:00+00:00,105,6.6,5.2,8.7,6.3,5901
1940-12-01T00:00+00:00,105,-2.9,-4.3,-1.4,-2.9,5901
1941-01-01T00:00+00:00,105,-4.2,-5.1,-3.4,-4.3,5901
1941-02-01T00:00+00:00,105,0.6,-1.1,2.2,0.7,5901
1941-03-01T00:00+00:00,105,5.2,3.0,7.4,5.3,5901
1941-04-01T00:00+00:00,105,8.0,6.1,10.4,7.8,5901
1941-05-01T00:00+00:00,105,11.7,10.3,14.5,11.1,5901
1941-06-01T00:00+00:00,105,17.3,15.5,20.5,16.6,5901
1941-07-01T00:00+00:00,105,18.5,17.0,21.4,17.9,5901
1941-08-01T00:00+00:00,105,17.4,15.3,20.8,16.8,5901
1941-09-01T00:00+00:00,105,13.1,10.8,16.4,12.6,5901
1941-10-01T00:00+00:00,105,8.9,7.5,11.3,8.4,5901
1941-11-01T00:00+00:00,105,1.2,0.3,2.2,1.1,5901
1941-12-01T00:00+00:00,105,2.0,1.3,3.2,1.8,5901
1942-01-01T00:00+00:00,105,-9.1,-10.3,-7.9,-9.0,5901
1942-02-01T00:00+00:00,105,-3.8,-5.4,-2.2,-3.7,5901
1942-03-01T00:00+00:00,105,1.9,-0.1,3.8,1.9,5901
1942-04-01T00:00+00:00,105,8.4,6.3,10.7,8.2,5901
1942-05-01T00:00+00:00,105,14.8,12.6,18.0,14.4,5901
1942-06-01T00:00+00:00,105,16.8,15.2,19.6,16.2,5901
1942-07-01T00:00+00:00,105,18.3,16.8,21.2,17.7,5901
1942-08-01T00:00+00:00,105,19.3,16.1,23.7,18.6,5901
1942-09-01T00:00+00:00,105,18.4,15.3,22.6,17.8,5901
1942-10-01T00:00+00:00,105,12.1,9.5,15.7,11.5,5901
1942-11-01T00:00+00:00,105,3.7,2.7,5.1,3.5,5901
1942-12-01T00:00+00:00,105,2.0,0.8,3.5,1.8,5901
1943-01-01T00:00+00:00,105,-3.6,-4.6,-2.3,-3.7,5901
1943-02-01T00:00+00:00,105,3.7,1.3,6.2,3.5,5901
1943-03-01T00:00+00:00,105,6.5,2.6,10.6,6.5,5901
1943-04-01T00:00+00:00,105,11.2,8.8,14.7,10.6,5901
1943-05-01T00:00+00:00,105,13.7,11.3,16.8,13.3,5901
1943-06-01T00:00+00:00,105,16.2,14.7,18.8,15.6,5901
1943-07-01T00:00+00:00,105,19.3,17.5,22.4,18.6,5901
1943-08-01T00:00+00:00,105,20.7,18.2,24.8,19.9,5901
1943-09-01T00:00+00:00,105,16.4,13.8,20.0,15.9,5901
1943-10-01T00:00+00:00,105,11.3,8.4,15.1,10.8,5901
1943-11-01T00:00+00:00,105,3.9,2.6,6.0,3.6,5901
1943-12-01T00:00+00:00,105,0.7,0.1,1.2,0.7,5901
1944-01-01T00:00+00:00,105,3.7,2.8,4.8,3.6,5901
1944-02-01T00:00+00:00,105,-0.6,-1.9,0.8,-0.6,5901
1944-03-01T00:00+00:00,105,1.8,0.7,3.0,1.6,5901
1944-04-01T00:00+00:00,105,10.3,7.7,13.2,10.1,5901
1944-05-01T00:00+00:00,105,13.0,11.3,16.0,12.4,5901
1944-06-01T00:00+00:00,105,16.6,15.0,19.3,16.1,5901
1944-07-01T00:00+00:00,105,18.9,17.4,22.1,18.0,5901
1944-08-01T00:00+00:00,105,21.0,18.4,24.9,20.4,5901
1944-09-01T00:00+00:00,105,15.0,12.0,18.4,14.7,5901
1944-10-01T00:00+00:00,105,10.5,8.7,12.9,10.1,5901
1944-11-01T00:00+00:00,105,4.4,3.3,5.9,4.2,5901
1944-12-01T00:00+00:00,105,-0.4,-1.4,0.7,-0.6,5901
1945-01-01T00:00+00:00,105,-4.6,-5.6,-3.1,-4.9,5901
1945-02-01T00:00+00:00,105,3.2,2.1,4.7,3.0,5901
1945-03-01T00:00+00:00,105,6.9,4.4,9.6,6.9,5901
1945-04-01T00:00+00:00,105,10.9,8.4,14.3,10.5,5901
1945-05-01T00:00+00:00,105,16.1,14.1,19.6,15.3,5901
1945-06-01T00:00+00:00,105,19.2,17.4,22.3,18.6,5901
1945-07-01T00:00+00:00,105,21.1,19.0,24.6,20.4,5901
1945-08-01T00:00+00:00,105,19.4,17.2,22.9,18.9,5901
1945-09-01T00:00+00:00,105,15.5,12.8,19.1,15.1,5901
1945-10-01T00:00+00:00,105,10.3,8.2,13.1,9.9,5901
1945-11-01T00:00+00:00,105,4.6,3.8,6.0,4.2,5901
1945-12-01T00:00+00:00,105,1.9,1.6,3.2,1.4,5901
1946-01-01T00:00+00:00,105,-3.4,-4.4,-2.4,-3.3,5901
1946-02-01T00:00+00:00,105,3.2,2.4,4.7,2.9,5901
1946-03-01T00:00+00:00,105,6.1,3.1,9.0,6.1,5901
1946-04-01T00:00+00:00,105,13.0,9.4,17.5,12.5,5901
1946-05-01T00:00+00:00,105,17.3,14.9,21.4,16.5,5901
1946-06-01T00:00+00:00,105,18.5,16.6,21.7,17.9,5901
1946-07-01T00:00+00:00,105,21.3,19.4,24.7,20.5,5901
1946-08-01T00:00+00:00,105,19.7,17.6,23.3,18.9,5901
1946-09-01T00:00+00:00,105,16.8,13.6,20.6,16.4,5901
1946-10-01T00:00+00:00,105,7.1,5.3,9.5,6.8,5901
1946-11-01T00:00+00:00,105,4.1,2.9,5.3,4.0,5901
1946-12-01T00:00+00:00,105,-1.5,-2.4,-0.2,-1.7,5901
1947-01-01T00:00+00:00,105,-5.7,-6.6,-4.5,-5.9,5901
1947-02-01T00:00+00:00,105,-5.0,-6.2,-3.9,-4.9,5901
1947-03-01T00:00+00:00,105,4.3,2.2,6.3,4.3,5901
1947-04-01T00:00+00:00,105,12.2,8.9,16.2,11.8,5901
1947-05-01T00:00+00:00,105,16.1,13.8,19.2,15.7,5901
1947-06-01T00:00+00:00,105,19.6,17.6,22.9,18.9,5901
1947-07-01T00:00+00:00,105,21.6,19.4,24.6,21.2,5901
1947-08-01T00:00+00:00,105,19.8,17.3,23.1,19.4,5901
1947-09-01T00:00+00:00,105,18.8,14.9,23.4,18.4,5901
1947-10-01T00:00+00:00,105,8.3,5.0,12.1,8.0,5901
1947-11-01T00:00+00:00,105,7.4,6.6,8.8,7.1,5901
1947-12-01T00:00+00:00,105,2.6,1.7,3.6,2.6,5901
1948-01-01T00:00+00:00,105,3.0,1.8,4.5,3.0,5901
1948-02-01T00:00+00:00,105,0.8,-0.4,2.3,0.7,5901
1948-03-01T00:00+00:00,105,6.8,3.6,9.4,7.1,5901
1948-04-01T00:00+00:00,105,12.1,8.8,15.7,11.9,5901
1948-05-01T00:00+00:00,105,17.0,14.2,20.6,16.6,5901
1948-06-01T00:00+00:00,105,17.4,15.5,20.1,17.0,5901
1948-07-01T00:00+00:00,105,17.9,16.2,20.7,17.4,5901
1948-08-01T00:00+00:00,105,19.1,17.1,22.3,18.5,5901
1948-09-01T00:00+00:00,105,16.1,13.4,19.8,15.5,5901
1948-10-01T00:00+00:00,105,10.4,8.4,12.7,10.2,5901
1948-11-01T00:00+00:00,105,4.5,3.2,6.3,4.2,5901
1948-12-01T00:00+00:00,105,-1.5,-2.4,-0.7,-1.5,5901
1949-01-01T00:00+00:00,105,1.7,0.7,2.9,1.5,5901
1949-02-01T00:00+00:00,105,2.7,0.5,5.1,2.6,5901
1949-03-01T00:00+00:00,105,2.9,-0.1,6.0,2.9,5901
1949-04-01T00:00+00:00,105,12.1,9.2,15.5,11.9,5901
1949-05-01T00:00+00:00,105,15.1,12.2,18.2,15.0,5901
1949-06-01T00:00+00:00,105,16.5,14.6,19.2,16.2,5901
1949-07-01T00:00+00:00,105,19.7,17.3,22.3,19.5,5901
1949-08-01T00:00+00:00,105,18.5,16.1,21.9,18.0,5901
1949-09-01T00:00+00:00,105,16.5,13.5,20.8,15.9,5901
1949-10-01T00:00+00:00,105,10.9,8.2,14.5,10.4,5901
1949-11-01T00:00+00:00,105,5.6,4.7,6.8,5.5,5901
1949-12-01T00:00+00:00,105,3.2,2.0,4.5,3.2,5901
1950-01-01T00:00+00:00,105,-2.7,-3.8,-1.9,-2.7,5901
1950-02-01T00:00+00:00,105,2.0,0.7,4.1,1.6,5901
1950-03-01T00:00+00:00,105,7.2,4.1,9.8,7.4,5901
1950-04-01T00:00+00:00,105,10.3,7.5,13.2,10.2,5901
1950-05-01T00:00+00:00,105,16.7,14.2,20.5,16.1,5901
1950-06-01T00:00+00:00,105,20.4,17.8,23.9,19.9,5901
1950-07-01T00:00+00:00,105,21.5,19.5,24.7,20.9,5901
1950-08-01T00:00+00:00,105,19.8,17.1,23.8,19.1,5901
1950-09-01T00:00+00:00,105,15.4,12.8,18.5,15.1,5901
1950-10-01T00:00+00:00,105,8.1,6.4,10.7,7.7,5901
1950-11-01T00:00+00:00,105,4.9,3.9,6.5,4.5,5901
1950-12-01T00:00+00:00,105,0.5,-0.2,1.5,0.4,5901
1951-01-01T00:00+00:00,105,1.5,0.7,2.2,1.6,5901
1951-02-01T00:00+00:00,105,3.5,1.6,5.3,3.6,5901
1951-03-01T00:00+00:00,105,4.2,2.0,6.5,4.2,5901
1951-04-01T00:00+00:00,105,10.4,7.1,14.0,10.3,5901
1951-05-01T00:00+00:00,105,14.0,12.0,16.7,13.6,5901
1951-06-01T00:00+00:00,105,18.1,16.3,20.6,17.7,5901
1951-07-01T00:00+00:00,105,20.0,18.2,23.1,19.4,5901
1951-08-01T00:00+00:00,105,20.3,17.9,23.6,19.8,5901
1951-09-01T00:00+00:00,105,16.8,14.3,19.6,16.6,5901
1951-10-01T00:00+00:00,105,8.7,5.7,12.6,8.3,5901
1951-11-01T00:00+00:00,105,7.5,5.8,9.1,7.6,5901
1951-12-01T00:00+00:00,105,2.2,1.5,3.2,2.1,5901
1952-01-01T00:00+00:00,105,1.0,0.0,2.4,0.8,5901
1952-02-01T00:00+00:00,105,1.2,0.1,2.5,1.2,5901
1952-03-01T00:00+00:00,105,2.0,-0.7,4.3,2.2,5901
1952-04-01T00:00+00:00,105,12.9,9.6,16.9,12.5,5901
1952-05-01T00:00+00:00,105,13.9,12.1,16.8,13.4,5901
1952-06-01T00:00+00:00,105,17.9,16.6,20.8,17.2,5901
1952-07-01T00:00+00:00,105,21.2,18.7,24.7,20.6,5901
1952-08-01T00:00+00:00,105,21.3,18.3,25.4,20.8,5901
1952-09-01T00:00+00:00,105,13.0,11.1,15.8,12.5,5901
1952-10-01T00:00+00:00,105,9.0,7.3,11.8,8.5,5901
1952-11-01T00:00+00:00,105,3.6,2.6,5.1,3.4,5901
1952-12-01T00:00+00:00,105,-0.7,-1.4,0.1,-0.8,5901
1953-01-01T00:00+00:00,105,-0.2,-1.1,0.9,-0.2,5901
1953-02-01T00:00+00:00,105,1.4,-0.4,3.6,1.2,5901
1953-03-01T00:00+00:00,105,6.0,1.8,10.9,5.7,5901
1953-04-01T00:00+00:00,105,11.2,7.9,15.1,10.8,5901
1953-05-01T00:00+00:00,105,14.5,12.3,18.8,13.5,5901
1953-06-01T00:00+00:00,105,18.4,16.1,22.2,17.6,5901
1953-07-01T00:00+00:00,105,21.0,18.6,25.4,20.0,5901
1953-08-01T00:00+00:00,105,18.6,15.5,23.3,17.8,5901
1953-09-01T00:00+00:00,105,16.5,13.4,21.0,15.8,5901
1953-10-01T00:00+00:00,105,11.4,8.9,14.8,11.0,5901
1953-11-01T00:00+00:00,105,4.1,2.4,6.2,3.9,5901
1953-12-01T00:00+00:00,105,1.4,0.8,2.4,1.3,5901
1954-01-01T00:00+00:00,105,-4.2,-5.0,-3.1,-4.5,5901
1954-02-01T00:00+00:00,105,-5.3,-8.1,-2.9,-5.1,5901
1954-03-01T00:00+00:00,105,6.0,3.0,9.3,5.9,5901
1954-04-01T00:00+00:00,105,7.7,6.0,9.9,7.4,5901
1954-05-01T00:00+00:00,105,14.1,12.0,17.8,13.2,5901
1954-06-01T00:00+00:00,105,19.1,17.1,22.8,18.3,5901
1954-07-01T00:00+00:00,105,17.7,15.9,21.3,16.8,5901
1954-08-01T00:00+00:00,105,19.4,16.9,23.4,18.7,5901
1954-09-01T00:00+00:00,105,17.0,14.4,21.9,16.0,5901
1954-10-01T00:00+00:00,105,10.0,7.8,13.6,9.3,5901
1954-11-01T00:00+00:00,105,3.6,2.1,5.2,3.5,5901
1954-12-01T00:00+00:00,105,4.0,3.5,5.4,3.6,5901
1955-01-01T00:00+00:00,105,-1.6,-2.3,-0.5,-1.8,5901
1955-02-01T00:00+00:00,105,0.0,-1.7,1.9,-0.1,5901
1955-03-01T00:00+00:00,105,2.4,0.4,5.2,2.1,5901
1955-04-01T00:00+00:00,105,8.2,5.3,12.0,7.7,5901
1955-05-01T00:00+00:00,105,13.7,11.2,17.9,12.8,5901
1955-06-01T00:00+00:00,105,17.0,15.2,20.4,16.2,5901
1955-07-01T00:00+00:00,105,19.7,17.7,23.7,18.6,5901
1955-08-01T00:00+00:00,105,18.2,16.2,22.3,17.1,5901
1955-09-01T00:00+00:00,105,15.3,12.4,19.7,14.6,5901
1955-10-01T00:00+00:00,105,9.9,7.8,13.1,9.4,5901
1955-11-01T00:00+00:00,105,4.8,3.9,5.9,4.6,5901
1955-12-01T00:00+00:00,105,3.8,3.1,5.3,3.4,5901
1956-01-01T00:00+00:00,105,0.8,-0.8,2.6,0.7,5901
1956-02-01T00:00+00:00,105,-8.3,-10.7,-6.1,-8.1,5901
1956-03-01T00:00+00:00,105,2.4,0.1,5.0,2.2,5901
1956-04-01T00:00+00:00,105,9.3,6.8,13.1,8.6,5901
1956-05-01T00:00+00:00,105,14.7,12.3,18.6,14.0,5901
1956-06-01T00:00+00:00,105,16.6,14.5,19.8,16.1,5901
1956-07-01T00:00+00:00,105,20.3,17.7,24.6,19.3,5901
1956-08-01T00:00+00:00,105,18.7,16.0,22.8,18.0,5901
1956-09-01T00:00+00:00,105,16.6,12.7,21.8,15.9,5901
1956-10-01T00:00+00:00,105,9.7,7.4,13.6,8.9,5901
1956-11-01T00:00+00:00,105,2.3,1.1,3.6,2.3,5901
1956-12-01T00:00+00:00,105,1.2,0.3,2.2,1.1,5901
1957-01-01T00:00+00:00,105,-0.9,-2.2,0.7,-1.0,5901
1957-02-01T00:00+00:00,105,4.1,2.3,6.5,3.8,5901
1957-03-01T00:00+00:00,105,7.4,4.0,11.1,7.3,5901
1957-04-01T00:00+00:00,105,10.0,7.3,13.4,9.7,5901
1957-05-01T00:00+00:00,105,12.4,9.9,16.4,11.7,5901
1957-06-01T00:00+00:00,105,20.2,17.2,24.7,19.5,5901
1957-07-01T00:00+00:00,105,20.5,18.4,24.7,19.5,5901
1957-08-01T00:00+00:00,105,17.9,15.4,22.3,16.9,5901
1957-09-01T00:00+00:00,105,14.0,11.8,17.7,13.3,5901
1957-10-01T00:00+00:00,105,9.6,6.5,14.2,8.8,5901
1957-11-01T00:00+00:00,105,5.9,4.7,7.6,5.7,5901
1957-12-01T00:00+00:00,105,1.6,0.8,2.3,1.6,5901
1958-01-01T00:00+00:00,105,0.2,-1.0,2.2,-0.2,5901
1958-02-01T00:00+00:00,105,3.5,2.5,5.7,3.0,5901
1958-03-01T00:00+00:00,105,0.5,-1.7,3.2,0.2,5901
1958-04-01T00:00+00:00,105,7.8,5.2,11.2,7.5,5901
1958-05-01T00:00+00:00,105,18.1,15.1,22.9,17.2,5901
1958-06-01T00:00+00:00,105,17.1,14.9,20.8,16.4,5901
1958-07-01T00:00+00:00,105,20.2,18.0,24.4,19.3,5901
1958-08-01T00:00+00:00,105,19.3,17.2,23.5,18.3,5901
1958-09-01T00:00+00:00,105,15.7,12.9,19.9,14.9,5901
1958-10-01T00:00+00:00,105,10.7,9.3,13.3,10.1,5901
1958-11-01T00:00+00:00,105,5.7,4.8,6.7,5.7,5901
1958-12-01T00:00+00:00,105,2.6,1.0,4.4,2.4,5901
1959-01-01T00:00+00:00,105,0.5,-0.9,2.2,0.4,5901
1959-02-01T00:00+00:00,105,0.2,-2.1,3.1,-0.1,5901
1959-03-01T00:00+00:00,105,7.7,4.0,11.3,7.7,5901
1959-04-01T00:00+00:00,105,11.1,7.8,14.7,11.0,5901
1959-05-01T00:00+00:00,105,14.7,12.3,18.9,13.7,5901
1959-06-01T00:00+00:00,105,17.6,15.6,20.7,17.2,5901
1959-07-01T00:00+00:00,105,20.4,18.7,23.9,19.5,5901
1959-08-01T00:00+00:00,105,18.9,16.7,23.2,17.9,5901
1959-09-01T00:00+00:00,105,14.1,10.4,19.3,13.3,5901
1959-10-01T00:00+00:00,105,9.5,5.6,14.6,8.9,5901
1959-11-01T00:00+00:00,105,4.9,3.7,6.8,4.6,5901
1959-12-01T00:00+00:00,105,3.2,2.7,4.2,2.9,5901
1960-01-01T00:00+00:00,105,-0.9,-1.9,0.4,-1.1,5901
1960-02-01T00:00+00:00,105,0.3,-2.3,3.5,-0.1,5901
1960-03-01T00:00+00:00,105,5.5,2.9,8.0,5.5,5901
1960-04-01T00:00+00:00,105,10.3,7.2,14.0,10.0,5901
1960-05-01T00:00+00:00,105,14.1,11.8,17.9,13.4,5901
1960-06-01T00:00+00:00,105,18.1,16.3,22.0,17.2,5901
1960-07-01T00:00+00:00,105,18.1,16.0,21.3,17.6,5901
1960-08-01T00:00+00:00,105,19.0,16.5,23.2,18.1,5901
1960-09-01T00:00+00:00,105,14.1,11.5,17.9,13.6,5901
1960-10-01T00:00+00:00,105,11.1,8.8,14.4,10.5,5901
1960-11-01T00:00+00:00,105,7.0,5.6,9.3,6.5,5901
1960-12-01T00:00+00:00,105,2.3,1.6,3.9,1.9,5901
1961-01-01T00:00+00:00,105,-2.1,-3.8,-0.3,-2.1,5901
1961-02-01T00:00+00:00,105,3.9,2.2,5.9,3.7,5901
1961-03-01T00:00+00:00,105,8.8,6.2,12.1,8.5,5901
1961-04-01T00:00+00:00,105,13.3,9.8,18.0,12.8,5901
1961-05-01T00:00+00:00,105,13.2,11.2,17.1,12.2,5901
1961-06-01T00:00+00:00,105,19.1,16.8,23.1,18.3,5901
1961-07-01T00:00+00:00,105,18.5,16.5,22.3,17.6,5901
1961-08-01T00:00+00:00,105,19.5,16.5,24.3,18.6,5901
1961-09-01T00:00+00:00,105,17.7,13.3,23.8,16.8,5901
1961-10-01T00:00+00:00,105,11.6,9.2,15.1,11.0,5901
1961-11-01T00:00+00:00,105,4.4,3.4,6.0,4.1,5901
1961-12-01T00:00+00:00,105,-1.0,-2.0,0.1,-1.2,5901
1962-01-01T00:00+00:00,105,1.1,0.1,2.5,0.9,5901
1962-02-01T00:00+00:00,105,0.9,-0.4,2.3,0.8,5901
1962-03-01T00:00+00:00,105,1.8,-0.6,4.4,1.7,5901
1962-04-01T00:00+00:00,105,11.5,8.9,15.8,10.7,5901
1962-05-01T00:00+00:00,105,12.7,10.7,16.3,11.8,5901
1962-06-01T00:00+00:00,105,16.1,13.8,20.0,15.2,5901
1962-07-01T00:00+00:00,105,18.3,15.8,22.5,17.4,5901
1962-08-01T00:00+00:00,105,20.7,17.4,26.1,19.7,5901
1962-09-01T00:00+00:00,105,14.4,11.1,19.2,13.6,5901
1962-10-01T00:00+00:00,105,10.0,6.5,14.9,9.3,5901
1962-11-01T00:00+00:00,105,3.9,3.0,4.7,3.9,5901
1962-12-01T00:00+00:00,105,-3.2,-4.0,-1.8,-3.5,5901
1963-01-01T00:00+00:00,105,-6.0,-7.1,-4.7,-6.1,5901
1963-02-01T00:00+00:00,105,-4.4,-6.4,-2.4,-4.3,5901
1963-03-01T00:00+00:00,105,3.1,0.5,6.1,3.0,5901
1963-04-01T00:00+00:00,105,11.2,8.3,15.4,10.6,5901
1963-05-01T00:00+00:00,105,14.8,12.5,18.8,13.9,5901
1963-06-01T00:00+00:00,105,18.7,16.4,22.6,17.9,5901
1963-07-01T00:00+00:00,105,21.4,18.6,26.0,20.4,5901
1963-08-01T00:00+00:00,105,19.6,16.8,23.7,18.9,5901
1963-09-01T00:00+00:00,105,16.4,13.4,20.7,15.7,5901
1963-10-01T00:00+00:00,105,9.9,7.8,13.4,9.3,5901
1963-11-01T00:00+00:00,105,7.8,5.9,10.8,7.3,5901
1963-12-01T00:00+00:00,105,-4.3,-5.3,-2.8,-4.6,5901
1964-01-01T00:00+00:00,105,-4.7,-6.2,-2.9,-4.9,5901
1964-02-01T00:00+00:00,105,0.5,-1.0,2.3,0.5,5901
1964-03-01T00:00+00:00,105,1.2,-0.5,3.2,1.2,5901
1964-04-01T00:00+00:00,105,11.8,8.7,15.6,11.4,5901
1964-05-01T00:00+00:00,105,14.9,12.4,18.7,14.3,5901
1964-06-01T00:00+00:00,105,20.1,17.8,23.9,19.3,5901
1964-07-01T00:00+00:00,105,20.9,17.8,25.6,20.1,5901
1964-08-01T00:00+00:00,105,18.4,15.4,22.7,17.8,5901
1964-09-01T00:00+00:00,105,15.9,12.7,19.6,15.6,5901
1964-10-01T00:00+00:00,105,9.0,6.7,12.2,8.6,5901
1964-11-01T00:00+00:00,105,6.5,5.3,8.0,6.3,5901
1964-12-01T00:00+00:00,105,-0.4,-0.9,0.4,-0.5,5901
1965-01-01T00:00+00:00,105,0.8,0.0,1.9,0.7,5901
1965-02-01T00:00+00:00,105,-2.0,-3.4,-0.3,-2.2,5901
1965-03-01T00:00+00:00,105,4.4,1.4,7.6,4.4,5901
1965-04-01T00:00+00:00,105,9.2,6.9,12.2,8.8,5901
1965-05-01T00:00+00:00,105,13.2,11.6,16.3,12.5,5901
1965-06-01T00:00+00:00,105,17.8,15.8,20.9,17.2,5901
1965-07-01T00:00+00:00,105,18.5,16.6,21.8,17.8,5901
1965-08-01T00:00+00:00,105,17.3,14.4,21.2,16.8,5901
1965-09-01T00:00+00:00,105,15.6,12.4,19.5,15.2,5901
1965-10-01T00:00+00:00,105,8.5,5.3,12.4,8.1,5901
1965-11-01T00:00+00:00,105,2.4,1.4,3.8,2.2,5901
1965-12-01T00:00+00:00,105,3.0,1.8,4.2,2.9,5901
1966-01-01T00:00+00:00,105,-3.3,-4.2,-2.1,-3.5,5901
1966-02-01T00:00+00:00,105,6.9,4.7,9.6,6.6,5901
1966-03-01T00:00+00:00,105,5.3,3.6,8.0,4.9,5901
1966-04-01T00:00+00:00,105,12.1,8.9,16.1,11.6,5901
1966-05-01T00:00+00:00,105,15.0,12.7,19.1,14.1,5901
1966-06-01T00:00+00:00,105,18.3,16.0,21.9,17.6,5901
1966-07-01T00:00+00:00,105,18.7,16.4,22.3,18.1,5901
1966-08-01T00:00+00:00,105,18.1,15.5,21.8,17.5,5901
1966-09-01T00:00+00:00,105,15.3,12.7,18.9,14.9,5901
1966-10-01T00:00+00:00,105,13.4,11.4,16.4,13.0,5901
1966-11-01T00:00+00:00,105,3.8,3.0,5.2,3.5,5901
1966-12-01T00:00+00:00,105,2.4,1.4,3.7,2.2,5901
1967-01-01T00:00+00:00,105,-0.3,-1.4,1.2,-0.4,5901
1967-02-01T00:00+00:00,105,3.1,0.4,5.7,3.1,5901
1967-03-01T00:00+00:00,105,7.2,4.9,10.2,6.8,5901
1967-04-01T00:00+00:00,105,9.9,7.5,13.4,9.4,5901
1967-05-01T00:00+00:00,105,15.0,12.7,19.3,14.0,5901
1967-06-01T00:00+00:00,105,17.8,15.5,22.1,16.9,5901
1967-07-01T00:00+00:00,105,21.6,18.5,26.1,20.9,5901
1967-08-01T00:00+00:00,105,19.1,16.6,23.4,18.2,5901
1967-09-01T00:00+00:00,105,16.1,13.5,19.8,15.5,5901
1967-10-01T00:00+00:00,105,11.9,9.3,15.6,11.3,5901
1967-11-01T00:00+00:00,105,4.5,3.0,7.0,4.1,5901
1967-12-01T00:00+00:00,105,1.4,0.5,2.9,1.2,5901
1968-01-01T00:00+00:00,105,-1.1,-2.1,0.6,-1.4,5901
1968-02-01T00:00+00:00,105,2.2,0.6,4.1,2.1,5901
1968-03-01T00:00+00:00,105,6.6,3.2,10.3,6.6,5901
1968-04-01T00:00+00:00,105,11.9,8.0,16.8,11.4,5901
1968-05-01T00:00+00:00,105,15.1,11.9,19.5,14.5,5901
1968-06-01T00:00+00:00,105,19.0,16.1,22.7,18.5,5901
1968-07-01T00:00+00:00,105,19.5,17.0,23.7,18.7,5901
1968-08-01T00:00+00:00,105,18.0,15.8,21.4,17.4,5901
1968-09-01T00:00+00:00,105,15.1,12.8,18.7,14.6,5901
1968-10-01T00:00+00:00,105,10.4,8.5,13.9,9.7,5901
1968-11-01T00:00+00:00,105,5.7,4.5,7.1,5.6,5901
1968-12-01T00:00+00:00,105,-1.9,-2.7,-0.7,-2.1,5901
1969-01-01T00:00+00:00,105,-1.6,-2.3,-0.5,-1.8,5901
1969-02-01T00:00+00:00,105,-0.5,-1.7,0.8,-0.7,5901
1969-03-01T00:00+00:00,105,2.6,0.3,4.9,2.6,5901
1969-04-01T00:00+00:00,105,10.6,7.3,14.8,10.1,5901
1969-05-01T00:00+00:00,105,17.5,14.5,22.0,16.8,5901
1969-06-01T00:00+00:00,105,17.2,15.4,20.4,16.5,5901
