Index,Date,Mean temperature [°C],Mean wind speed [m/s],Mean precipitation [mm/day],Sunshine [h/day],Fresh snow [cm/day]
1413,1892-10-01,9.2,2.1,55.0,90.0,
1414,1892-11-01,1.8,1.7,11.0,73.0,
1415,1892-12-01,-1.8,3.1,15.0,75.0,
1416,1893-01-01,-7.7,3.4,99.0,67.0,
1417,1893-02-01,2.5,3.2,29.0,106.0,
1418,1893-03-01,5.8,4.0,37.0,150.0,
1419,1893-04-01,10.0,2.9,2.0,278.0,
1420,1893-05-01,13.9,3.0,51.0,235.0,
1421,1893-06-01,17.4,2.6,107.0,212.0,
1422,1893-07-01,19.3,2.2,73.0,291.0,
1423,1893-08-01,19.2,2.4,22.0,294.0,
1424,1893-09-01,15.3,2.2,21.0,184.0,
1425,1893-10-01,11.0,2.5,29.0,131.0,
1426,1893-11-01,2.8,2.7,61.0,66.0,
1427,1893-12-01,0.6,2.6,6.0,48.0,
1428,1894-01-01,-3.9,2.4,2.0,73.0,
1429,1894-02-01,2.9,4.9,19.0,115.0,
1430,1894-03-01,6.3,3.3,25.0,144.0,
1431,1894-04-01,12.9,2.3,68.0,240.0,
1432,1894-05-01,14.9,3.1,44.0,261.0,
1433,1894-06-01,16.1,3.8,94.0,205.0,
1434,1894-07-01,20.6,2.5,64.0,321.0,
1435,1894-08-01,18.3,2.6,75.0,238.0,
1436,1894-09-01,13.5,2.5,53.0,193.0,
1437,1894-10-01,10.2,2.4,103.0,89.0,
1438,1894-11-01,4.5,1.9,15.0,83.0,
1439,1894-12-01,-0.1,2.7,18.0,56.0,
1440,1895-01-01,-2.6,3.4,45.0,46.0,
1441,1895-02-01,-5.1,3.2,22.0,53.0,
1442,1895-03-01,2.6,3.3,57.0,85.0,
1443,1895-04-01,9.3,1.7,68.0,161.0,
1444,1895-05-01,13.7,2.5,110.0,275.0,
1445,1895-06-01,17.4,2.6,56.0,246.0,
1446,1895-07-01,20.5,2.3,80.0,290.0,
1447,1895-08-01,18.3,2.2,72.0,273.0,
1448,1895-09-01,16.3,2.1,19.0,238.0,
1449,1895-10-01,8.9,2.9,56.0,98.0,
1450,1895-11-01,5.4,2.0,8.0,70.0,
1451,1895-12-01,-0.3,3.3,137.0,48.0,
1452,1896-01-01,-4.5,2.6,39.0,44.0,
1453,1896-02-01,0.0,3.9,17.0,106.0,
1454,1896-03-01,6.2,2.8,57.0,157.0,
1455,1896-04-01,7.5,3.2,43.0,138.0,
1456,1896-05-01,12.7,3.2,100.0,191.0,
1457,1896-06-01,18.1,3.2,46.0,288.0,
1458,1896-07-01,19.7,2.5,80.0,282.0,
1459,1896-08-01,16.4,2.5,183.0,148.0,
1460,1896-09-01,15.0,2.2,21.0,165.0,
1461,1896-10-01,11.6,2.5,16.0,127.0,
1462,1896-11-01,3.2,3.4,32.0,85.0,
1463,1896-12-01,0.0,2.5,16.0,70.0,
1464,1897-01-01,-1.1,3.5,30.0,52.0,
1465,1897-02-01,2.4,3.6,40.0,82.0,
1466,1897-03-01,7.2,3.6,56.0,105.0,
1467,1897-04-01,9.6,3.0,65.0,155.0,
1468,1897-05-01,12.7,3.4,97.0,178.0,
1469,1897-06-01,18.7,2.7,79.0,277.0,
1470,1897-07-01,19.3,3.3,206.0,214.0,
1471,1897-08-01,19.0,2.3,39.0,254.0,
1472,1897-09-01,15.0,2.3,42.0,168.0,
1473,1897-10-01,8.4,2.7,51.0,104.0,
1474,1897-11-01,2.3,2.9,11.0,74.0,
1475,1897-12-01,-0.3,1.8,9.0,28.0,
1476,1898-01-01,0.6,2.9,25.0,61.0,
1477,1898-02-01,2.5,3.9,34.0,57.0,
1478,1898-03-01,5.8,3.2,45.0,142.0,
1479,1898-04-01,11.0,3.3,58.0,135.0,
1480,1898-05-01,14.4,2.2,126.0,209.0,
1481,1898-06-01,16.8,2.3,80.0,233.0,
1482,1898-07-01,17.9,3.0,63.0,269.0,
1483,1898-08-01,19.6,2.0,70.0,305.0,
1484,1898-09-01,15.2,2.0,46.0,206.0,
1485,1898-10-01,10.5,1.7,71.0,102.0,
1486,1898-11-01,6.2,2.4,15.0,48.0,
1487,1898-12-01,2.6,3.7,14.0,55.0,
1488,1899-01-01,2.5,3.1,28.0,61.0,
1489,1899-02-01,1.0,2.2,16.0,74.0,
1490,1899-03-01,4.1,3.3,16.0,191.0,
1491,1899-04-01,9.9,3.2,66.0,147.0,
1492,1899-05-01,13.5,3.2,120.0,196.0,
1493,1899-06-01,16.8,2.2,18.0,269.0,
1494,1899-07-01,19.4,2.8,62.0,245.0,
1495,1899-08-01,18.4,2.0,52.0,266.0,
1496,1899-09-01,14.7,2.4,111.0,159.0,
1497,1899-10-01,8.2,1.5,24.0,198.0,
1498,1899-11-01,6.5,3.7,15.0,88.0,
1499,1899-12-01,-4.5,3.0,73.0,46.0,
1500,1900-01-01,0.5,2.7,128.0,25.0,
1501,1900-02-01,3.7,2.2,24.0,65.0,
1502,1900-03-01,1.3,3.4,122.0,88.0,
1503,1900-04-01,8.4,2.6,74.0,202.0,
1504,1900-05-01,12.7,3.2,61.0,218.0,
1505,1900-06-01,17.7,2.8,78.0,264.0,
1506,1900-07-01,20.6,2.7,63.0,277.0,
1507,1900-08-01,18.1,2.4,37.0,206.0,
1508,1900-09-01,16.1,1.3,12.0,185.0,
1509,1900-10-01,10.0,2.0,79.0,145.0,
1510,1900-11-01,6.7,1.7,54.0,28.0,
1511,1900-12-01,1.6,2.9,58.0,50.0,
1512,1901-01-01,-4.4,3.6,23.0,71.0,
1513,1901-02-01,-3.4,3.0,31.0,100.0,
1514,1901-03-01,3.8,2.7,60.0,109.0,
1515,1901-04-01,10.3,3.3,65.0,205.0,
1516,1901-05-01,15.2,2.2,19.0,287.0,
1517,1901-06-01,18.9,3.1,24.0,280.0,
1518,1901-07-01,20.8,2.5,35.0,259.0,
1519,1901-08-01,19.0,3.3,42.0,225.0,
1520,1901-09-01,14.1,1.5,98.0,154.0,
1521,1901-10-01,11.2,2.4,40.0,116.0,
1522,1901-11-01,3.3,3.8,36.0,96.0,
1523,1901-12-01,3.2,3.1,34.0,41.0,
1524,1902-01-01,3.4,4.4,34.0,64.0,
1525,1902-02-01,0.0,2.1,50.0,51.0,
1526,1902-03-01,4.6,3.2,67.0,139.0,
1527,1902-04-01,9.0,2.0,25.0,177.0,
1528,1902-05-01,10.6,2.5,67.0,200.0,
1529,1902-06-01,16.3,2.9,92.0,223.0,
1530,1902-07-01,17.8,2.4,103.0,266.0,
1531,1902-08-01,18.0,2.4,54.0,249.0,
1532,1902-09-01,14.0,1.8,47.0,213.0,
1533,1902-10-01,8.6,2.0,39.0,76.0,
1534,1902-11-01,0.7,2.0,1.0,79.0,
1535,1902-12-01,-2.9,3.5,93.0,22.0,
1536,1903-01-01,-2.3,2.0,42.0,69.0,
1537,1903-02-01,4.6,3.9,29.0,106.0,
1538,1903-03-01,7.2,2.0,37.0,129.0,
1539,1903-04-01,6.8,3.2,95.0,135.0,
1540,1903-05-01,14.6,2.2,20.0,245.0,
1541,1903-06-01,16.7,2.4,89.0,218.0,
1542,1903-07-01,18.5,2.2,144.0,226.0,
1543,1903-08-01,18.1,1.9,114.0,246.0,
1544,1903-09-01,14.5,1.7,72.0,192.0,
1545,1903-10-01,10.6,2.7,57.0,104.0,
1546,1903-11-01,5.7,2.6,111.0,44.0,
1547,1903-12-01,0.3,2.5,57.0,9.0,
1548,1904-01-01,-1.9,2.7,5.0,20.0,
1549,1904-02-01,2.5,3.2,53.0,56.0,
1550,1904-03-01,4.5,2.4,47.0,88.0,
1551,1904-04-01,10.2,3.4,75.0,,
1552,1904-05-01,14.1,2.9,40.0,260.0,
1553,1904-06-01,17.9,2.2,34.0,269.0,
1554,1904-07-01,21.6,2.6,16.0,358.0,
1555,1904-08-01,19.8,2.5,55.0,264.0,
1556,1904-09-01,13.3,3.0,105.0,101.0,
1557,1904-10-01,9.5,3.0,109.0,76.0,
1558,1904-11-01,3.5,3.6,54.0,58.0,
1559,1904-12-01,1.7,4.2,60.0,51.0,
1560,1905-01-01,-2.6,5.8,14.0,87.0,
1561,1905-02-01,1.6,3.9,21.0,47.0,
1562,1905-03-01,5.9,2.2,69.0,76.0,
1563,1905-04-01,7.6,3.2,77.0,138.0,
1564,1905-05-01,14.2,2.2,49.0,215.0,
1565,1905-06-01,18.8,2.0,33.0,231.0,
1566,1905-07-01,20.9,2.3,80.0,293.0,
1567,1905-08-01,19.3,2.3,59.0,253.0,
1568,1905-09-01,16.0,1.8,27.0,149.0,
1569,1905-10-01,5.8,3.6,50.0,92.0,
1570,1905-11-01,4.8,2.7,136.0,34.0,
1571,1905-12-01,1.8,3.1,28.0,53.0,
1572,1906-01-01,0.5,3.3,16.0,71.0,
1573,1906-02-01,0.7,2.4,41.0,61.0,
1574,1906-03-01,4.9,4.8,71.0,145.0,
1575,1906-04-01,10.5,2.3,23.0,233.0,
1576,1906-05-01,15.1,2.3,57.0,234.0,
1577,1906-06-01,16.5,3.4,114.0,188.0,
1578,1906-07-01,19.1,3.3,102.0,219.0,
1579,1906-08-01,18.1,2.8,40.0,255.0,
1580,1906-09-01,13.7,3.2,121.0,132.0,
1581,1906-10-01,9.4,1.8,34.0,113.0,
1582,1906-11-01,7.4,4.0,59.0,99.0,
1583,1906-12-01,-1.3,4.1,49.0,53.0,
1584,1907-01-01,-0.6,5.3,41.0,58.0,
1585,1907-02-01,-0.9,5.0,9.0,71.0,
1586,1907-03-01,3.3,4.9,38.0,147.0,
1587,1907-04-01,7.1,3.3,100.0,109.0,
1588,1907-05-01,16.0,2.8,48.0,270.0,
1589,1907-06-01,18.0,3.4,52.0,234.0,
1590,1907-07-01,17.5,4.2,164.0,281.0,
1591,1907-08-01,18.6,2.7,50.0,258.0,
1592,1907-09-01,14.8,2.2,20.0,221.0,
1593,1907-10-01,13.6,2.5,50.0,152.0,
1594,1907-11-01,2.8,2.2,54.0,66.0,
1595,1907-12-01,2.3,3.0,77.0,56.0,
1596,1908-01-01,-2.1,3.1,30.0,68.0,
1597,1908-02-01,2.3,5.7,36.0,71.0,
1598,1908-03-01,3.8,2.5,22.0,109.0,
1599,1908-04-01,8.2,3.2,57.0,121.0,
1600,1908-05-01,16.8,2.9,60.0,225.0,
1601,1908-06-01,19.7,2.6,43.0,306.0,
1602,1908-07-01,19.2,3.2,90.0,280.0,
1603,1908-08-01,17.0,2.7,75.0,202.0,
1604,1908-09-01,13.2,2.3,31.0,211.0,
1605,1908-10-01,9.1,2.2,3.0,179.0,
1606,1908-11-01,0.7,2.6,25.0,100.0,
1607,1908-12-01,-1.4,2.7,14.0,27.0,
1608,1909-01-01,-1.9,3.1,22.0,80.0,
1609,1909-02-01,-2.2,4.5,71.0,55.0,
1610,1909-03-01,3.1,2.3,55.0,126.0,
1611,1909-04-01,10.2,3.2,46.0,214.0,
1612,1909-05-01,12.6,2.8,112.0,202.0,
1613,1909-06-01,16.6,2.9,46.0,233.0,
1614,1909-07-01,17.6,4.2,71.0,234.0,
1615,1909-08-01,18.8,2.7,71.0,222.0,
1616,1909-09-01,14.9,1.9,62.0,188.0,
1617,1909-10-01,11.2,2.1,25.0,105.0,
1618,1909-11-01,3.5,3.4,24.0,53.0,
1619,1909-12-01,1.8,2.2,56.0,43.0,
1620,1910-01-01,1.0,3.9,41.0,61.0,
1621,1910-02-01,3.2,2.9,47.0,68.0,
1622,1910-03-01,5.4,2.9,39.0,163.0,
1623,1910-04-01,8.9,3.9,48.0,182.0,
1624,1910-05-01,13.6,3.3,161.0,189.0,
1625,1910-06-01,17.9,2.8,97.0,230.0,
1626,1910-07-01,17.7,3.5,84.0,239.0,
1627,1910-08-01,17.8,3.2,105.0,227.0,
1628,1910-09-01,13.0,3.7,121.0,106.0,
1629,1910-10-01,9.8,2.6,23.0,138.0,
1630,1910-11-01,3.7,4.5,98.0,75.0,
1631,1910-12-01,3.7,3.1,39.0,31.0,
1632,1911-01-01,-0.8,4.7,26.0,89.0,
1633,1911-02-01,0.8,6.0,35.0,99.0,
1634,1911-03-01,5.3,3.4,51.0,129.0,
1635,1911-04-01,9.4,3.8,40.0,188.0,
1636,1911-05-01,13.9,3.3,166.0,210.0,
1637,1911-06-01,16.6,3.5,79.0,259.0,
1638,1911-07-01,21.1,2.0,36.0,310.0,
1639,1911-08-01,20.6,2.6,72.0,271.0,
1640,1911-09-01,15.8,2.7,53.0,205.0,
1641,1911-10-01,9.4,2.5,50.0,136.0,
1642,1911-11-01,6.0,2.3,24.0,59.0,
1643,1911-12-01,2.8,3.3,64.0,31.0,
1644,1912-01-01,-2.6,4.0,27.0,78.0,
1645,1912-02-01,3.0,3.0,50.0,61.0,
1646,1912-03-01,7.5,2.9,51.0,126.0,
1647,1912-04-01,8.2,3.7,52.0,192.0,
1648,1912-05-01,13.9,3.0,120.0,218.0,
1649,1912-06-01,18.0,3.2,91.0,200.0,
1650,1912-07-01,18.8,2.9,130.0,238.0,
1651,1912-08-01,16.5,3.7,51.0,190.0,
1652,1912-09-01,10.5,4.2,94.0,86.0,
1653,1912-10-01,7.2,3.0,42.0,89.0,
1654,1912-11-01,2.2,4.0,33.0,64.0,
1655,1912-12-01,2.9,3.7,19.0,55.0,
1656,1913-01-01,-1.7,3.0,30.0,43.0,
1657,1913-02-01,0.6,3.3,9.0,116.0,
1658,1913-03-01,7.3,3.2,22.0,161.0,
1659,1913-04-01,9.6,3.2,36.0,179.0,
1660,1913-05-01,13.5,3.1,52.0,216.0,
1661,1913-06-01,17.0,3.1,46.0,239.0,
1662,1913-07-01,16.1,3.3,155.0,190.0,
1663,1913-08-01,17.1,2.8,83.0,202.0,
1664,1913-09-01,14.3,2.4,56.0,157.0,
1665,1913-10-01,9.9,1.8,27.0,133.0,
1666,1913-11-01,6.8,2.9,93.0,52.0,
1667,1913-12-01,3.0,4.1,76.0,76.0,
1668,1914-01-01,-4.4,2.7,19.0,46.0,
1669,1914-02-01,-1.2,1.7,5.0,31.0,
1670,1914-03-01,6.1,4.3,46.0,109.0,
1671,1914-04-01,11.5,2.4,32.0,248.0,
1672,1914-05-01,13.7,2.9,80.0,191.0,
1673,1914-06-01,16.9,2.5,58.0,227.0,
1674,1914-07-01,18.2,3.5,134.0,240.0,
1675,1914-08-01,18.5,1.7,43.0,299.0,
1676,1914-09-01,14.2,3.4,78.0,163.0,
1677,1914-10-01,9.1,2.5,36.0,85.0,
1678,1914-11-01,3.7,2.7,27.0,49.0,
1679,1914-12-01,2.1,1.7,45.0,24.0,
1680,1915-01-01,1.7,3.7,90.0,42.0,
1681,1915-02-01,1.1,2.4,30.0,61.0,
1682,1915-03-01,3.1,3.6,79.0,96.0,
1683,1915-04-01,9.7,2.4,65.0,178.0,
1684,1915-05-01,15.0,2.1,41.0,210.0,
1685,1915-06-01,19.1,2.3,113.0,282.0,
1686,1915-07-01,18.4,2.5,101.0,219.0,
1687,1915-08-01,16.6,2.7,83.0,193.0,
1688,1915-09-01,12.9,2.7,74.0,187.0,
1689,1915-10-01,7.9,1.9,89.0,38.0,
1690,1915-11-01,2.5,2.9,49.0,62.0,
1691,1915-12-01,4.8,2.4,48.0,20.0,
1692,1916-01-01,4.9,3.8,66.0,60.0,
1693,1916-02-01,1.3,2.7,50.0,46.0,
1694,1916-03-01,7.7,2.0,33.0,93.0,
1695,1916-04-01,9.8,3.0,127.0,154.0,
1696,1916-05-01,14.9,2.6,61.0,277.0,
1697,1916-06-01,15.7,2.8,84.0,213.0,
1698,1916-07-01,18.8,2.6,165.0,241.0,
1699,1916-08-01,17.8,2.6,90.0,220.0,
1700,1916-09-01,13.3,2.8,86.0,155.0,
1701,1916-10-01,9.5,3.0,27.0,107.0,
1702,1916-11-01,6.2,2.8,26.0,53.0,
1703,1916-12-01,4.2,3.0,56.0,32.0,
1704,1917-01-01,-1.6,2.3,86.0,53.0,
1705,1917-02-01,-3.7,1.8,21.0,94.0,
1706,1917-03-01,2.2,3.2,44.0,66.0,
1707,1917-04-01,6.6,3.3,102.0,111.0,
1708,1917-05-01,15.8,2.6,20.0,305.0,
1709,1917-06-01,19.8,2.4,8.0,343.0,
1710,1917-07-01,20.6,3.2,47.0,273.0,
1711,1917-08-01,19.6,2.6,41.0,277.0,
1712,1917-09-01,16.8,2.2,13.0,253.0,
1713,1917-10-01,9.3,2.2,81.0,95.0,
1714,1917-11-01,5.6,3.0,46.0,52.0,
1715,1917-12-01,-1.2,3.1,65.0,29.0,
1716,1918-01-01,0.1,2.2,16.0,48.0,
1717,1918-02-01,1.8,3.6,34.0,79.0,
1718,1918-03-01,5.6,2.8,21.0,148.0,
1719,1918-04-01,12.0,2.5,55.0,141.0,
1720,1918-05-01,15.4,2.2,24.0,276.0,
1721,1918-06-01,15.4,3.3,138.0,226.0,
1722,1918-07-01,18.3,3.0,92.0,224.0,
1723,1918-08-01,17.9,3.3,128.0,192.0,
1724,1918-09-01,15.1,2.4,41.0,199.0,
1725,1918-10-01,9.6,2.5,100.0,87.0,
1726,1918-11-01,3.3,2.5,39.0,51.0,
1727,1918-12-01,3.1,2.7,94.0,21.0,
1728,1919-01-01,1.6,2.1,44.0,18.0,
1729,1919-02-01,0.2,2.5,24.0,72.0,
1730,1919-03-01,4.9,3.3,67.0,99.0,
1731,1919-04-01,7.8,3.8,68.0,113.0,
1732,1919-05-01,11.3,3.6,104.0,219.0,
1733,1919-06-01,16.9,3.1,72.0,233.0,
1734,1919-07-01,16.9,3.1,92.0,237.0,
1735,1919-08-01,18.5,2.8,48.0,254.0,
1736,1919-09-01,16.5,2.1,75.0,248.0,
1737,1919-10-01,8.0,2.5,53.0,93.0,
1738,1919-11-01,2.6,3.1,86.0,36.0,
1739,1919-12-01,1.9,3.3,58.0,32.0,
1740,1920-01-01,3.0,3.5,77.0,52.0,
1741,1920-02-01,3.5,3.0,34.0,127.0,
1742,1920-03-01,7.4,3.3,17.0,134.0,
1743,1920-04-01,12.4,4.0,50.0,187.0,
1744,1920-05-01,16.0,2.6,81.0,272.0,
1745,1920-06-01,16.0,2.7,105.0,156.0,
1746,1920-07-01,19.3,2.9,130.0,275.0,
1747,1920-08-01,16.9,3.2,136.0,196.0,
1748,1920-09-01,14.8,2.1,43.0,158.0,
1749,1920-10-01,7.1,2.1,1.0,169.0,
1750,1920-11-01,0.0,2.2,2.0,,
1751,1920-12-01,1.1,1.4,115.0,20.0,
1752,1921-01-01,5.0,4.2,67.0,87.0,
1753,1921-02-01,1.7,4.2,90.0,112.0,
1754,1921-03-01,6.6,3.1,2.0,251.0,
1755,1921-04-01,8.7,3.5,148.0,157.0,
1756,1921-05-01,16.1,3.2,47.0,300.0,
1757,1921-06-01,16.6,3.3,63.0,228.0,
1758,1921-07-01,20.7,3.0,46.0,288.0,
1759,1921-08-01,19.9,3.5,32.0,287.0,
1760,1921-09-01,14.9,2.7,27.0,252.0,
1761,1921-10-01,11.4,3.1,53.0,181.0,
1762,1921-11-01,1.7,3.1,37.0,46.0,
1763,1921-12-01,0.6,4.0,45.0,61.0,
1764,1922-01-01,-2.1,4.0,78.0,44.0,
1765,1922-02-01,-1.8,3.0,29.0,53.0,
1766,1922-03-01,5.9,3.3,35.0,136.0,
1767,1922-04-01,8.1,3.2,24.0,146.0,
1768,1922-05-01,15.3,3.8,30.0,282.0,
1769,1922-06-01,18.3,3.8,58.0,254.0,
1770,1922-07-01,18.9,4.3,34.0,304.0,
1771,1922-08-01,18.0,3.0,57.0,263.0,
1772,1922-09-01,12.6,3.3,181.0,90.0,
1773,1922-10-01,6.8,2.6,146.0,51.0,
1774,1922-11-01,3.1,4.0,31.0,74.0,
1775,1922-12-01,1.4,2.6,50.0,24.0,
1776,1923-01-01,1.9,4.1,53.0,38.0,
1777,1923-02-01,0.9,2.7,34.0,61.0,
1778,1923-03-01,5.7,2.4,69.0,154.0,
1779,1923-04-01,8.1,2.7,59.0,132.0,
1780,1923-05-01,15.2,2.4,37.0,272.0,
1781,1923-06-01,14.2,3.2,69.0,178.0,
1782,1923-07-01,20.6,2.2,53.0,306.0,
1783,1923-08-01,18.5,2.4,45.0,274.0,
1784,1923-09-01,14.6,2.2,50.0,173.0,
1785,1923-10-01,11.6,2.4,81.0,115.0,
1786,1923-11-01,5.3,1.5,35.0,32.0,
1787,1923-12-01,-0.4,3.2,86.0,34.0,
1788,1924-01-01,-2.4,2.7,22.0,36.0,
1789,1924-02-01,-2.1,3.5,33.0,66.0,
1790,1924-03-01,3.3,2.3,26.0,115.0,
1791,1924-04-01,8.5,2.9,70.0,116.0,
1792,1924-05-01,15.8,2.2,85.0,235.0,
1793,1924-06-01,16.9,2.7,108.0,209.0,
1794,1924-07-01,19.0,2.8,42.0,259.0,
1795,1924-08-01,16.6,2.8,49.0,189.0,
1796,1924-09-01,15.4,2.1,50.0,162.0,
1797,1924-10-01,10.0,2.2,23.0,138.0,
1798,1924-11-01,3.2,2.9,15.0,80.0,
1799,1924-12-01,0.1,1.4,13.0,34.0,
1800,1925-01-01,1.8,2.9,7.0,55.0,
1801,1925-02-01,4.4,2.7,24.0,65.0,
1802,1925-03-01,3.2,3.3,18.0,111.0,
1803,1925-04-01,10.1,2.3,61.0,171.0,
1804,1925-05-01,15.5,2.2,78.0,215.0,
1805,1925-06-01,16.4,2.9,130.0,196.0,
1806,1925-07-01,19.1,2.2,90.0,250.0,
1807,1925-08-01,18.1,2.9,87.0,207.0,
1808,1925-09-01,13.3,2.4,34.0,146.0,
1809,1925-10-01,9.5,2.2,35.0,132.0,
1810,1925-11-01,4.2,2.1,108.0,43.0,
1811,1925-12-01,-0.1,3.2,31.0,67.0,
1812,1926-01-01,-0.7,2.0,27.0,56.0,
1813,1926-02-01,4.5,2.0,52.0,65.0,
1814,1926-03-01,5.0,3.5,49.0,119.0,
1815,1926-04-01,11.1,3.0,31.0,231.0,
1816,1926-05-01,13.3,3.1,118.0,199.0,
1817,1926-06-01,15.5,4.5,146.0,162.0,
1818,1926-07-01,18.4,3.2,108.0,203.0,
1819,1926-08-01,17.5,2.7,31.0,265.0,
1820,1926-09-01,15.7,2.1,27.0,205.0,
1821,1926-10-01,10.0,2.3,43.0,120.0,
1822,1926-11-01,9.2,2.8,14.0,73.0,
1823,1926-12-01,1.2,5.2,60.0,39.0,
1824,1927-01-01,1.9,3.4,65.0,47.0,
1825,1927-02-01,0.8,3.4,7.0,115.0,
1826,1927-03-01,7.4,3.1,46.0,134.0,
1827,1927-04-01,9.8,4.2,84.0,169.0,
1828,1927-05-01,13.2,3.0,30.0,229.0,
1829,1927-06-01,17.9,3.3,77.0,278.0,
1830,1927-07-01,19.8,3.4,72.0,287.0,
1831,1927-08-01,19.2,3.6,66.0,248.0,
1832,1927-09-01,15.7,2.7,51.0,169.0,
1833,1927-10-01,9.7,3.0,24.0,163.0,
1834,1927-11-01,4.6,2.9,36.0,54.0,
1835,1927-12-01,-3.2,3.2,31.0,41.0,
1836,1928-01-01,0.9,2.7,19.0,46.0,
1837,1928-02-01,2.3,4.0,58.0,103.0,
1838,1928-03-01,2.8,3.6,30.0,127.0,
1839,1928-04-01,10.1,3.6,40.0,131.0,
1840,1928-05-01,11.7,3.3,92.0,244.0,
1841,1928-06-01,16.7,3.4,62.0,274.0,
1842,1928-07-01,21.8,2.6,26.0,341.0,
1843,1928-08-01,19.6,2.5,56.0,259.0,
1844,1928-09-01,15.0,2.2,76.0,169.0,
1845,1928-10-01,10.1,3.1,15.0,123.0,
1846,1928-11-01,7.6,3.1,46.0,73.0,
1847,1928-12-01,-0.1,2.8,76.0,54.0,
1848,1929-01-01,-4.6,3.1,55.0,67.0,
1849,1929-02-01,-9.7,1.9,27.0,100.0,
1850,1929-03-01,2.7,3.4,9.0,204.0,
1851,1929-04-01,6.4,3.7,35.0,166.0,
1852,1929-05-01,15.1,3.1,77.0,202.0,
1853,1929-06-01,17.3,3.7,73.0,239.0,
1854,1929-07-01,20.0,3.1,74.0,289.0,
1855,1929-08-01,19.5,2.6,30.0,254.0,
1856,1929-09-01,16.6,3.0,15.0,258.0,
1857,1929-10-01,11.2,3.0,41.0,134.0,
1858,1929-11-01,6.3,2.5,48.0,51.0,
1859,1929-12-01,2.8,3.1,48.0,44.0,
1860,1930-01-01,0.4,2.6,9.0,44.0,
1861,1930-02-01,-0.3,2.5,47.0,121.0,
1862,1930-03-01,6.5,3.0,58.0,127.0,
1863,1930-04-01,10.5,3.0,63.0,166.0,
1864,1930-05-01,14.1,3.6,47.0,240.0,
1865,1930-06-01,20.8,2.5,22.0,339.0,
1866,1930-07-01,19.4,3.8,42.0,251.0,
1867,1930-08-01,18.1,2.9,109.0,253.0,
1868,1930-09-01,15.7,2.3,40.0,132.0,
1869,1930-10-01,10.1,4.2,212.0,116.0,
1870,1930-11-01,6.9,3.0,64.0,91.0,
1871,1930-12-01,0.5,2.1,64.0,20.0,
1872,1931-01-01,0.6,3.2,19.0,65.0,
1873,1931-02-01,-0.3,3.2,58.0,32.0,
1874,1931-03-01,1.5,3.7,35.0,161.0,
1875,1931-04-01,7.4,2.8,39.0,207.0,
1876,1931-05-01,17.9,3.1,11.0,316.0,
1877,1931-06-01,19.5,3.5,73.0,293.0,
1878,1931-07-01,20.3,3.7,76.0,298.0,
1879,1931-08-01,17.6,3.8,107.0,194.0,
1880,1931-09-01,11.6,3.9,131.0,147.0,
1881,1931-10-01,8.4,3.4,43.0,174.0,
1882,1931-11-01,3.7,3.1,34.0,40.0,
1883,1931-12-01,0.5,3.8,34.0,58.0,
1884,1932-01-01,0.7,3.8,35.0,58.0,
1885,1932-02-01,-2.8,4.4,22.0,126.0,
1886,1932-03-01,1.1,3.6,28.0,154.0,
1887,1932-04-01,10.0,3.1,17.0,195.0,
1888,1932-05-01,15.2,3.9,71.0,242.0,
1889,1932-06-01,16.9,3.8,16.0,278.0,
1890,1932-07-01,21.0,3.1,64.0,271.0,
1891,1932-08-01,20.7,2.9,44.0,282.0,
1892,1932-09-01,18.7,2.6,8.0,210.0,
1893,1932-10-01,10.6,3.0,43.0,136.0,
1894,1932-11-01,4.6,2.8,50.0,57.0,
1895,1932-12-01,0.0,2.8,8.0,12.0,
1896,1933-01-01,-3.6,3.1,28.0,23.0,
1897,1933-02-01,1.5,3.9,58.0,75.0,
1898,1933-03-01,5.2,2.8,6.0,184.0,
1899,1933-04-01,8.5,3.2,33.0,156.0,
1900,1933-05-01,13.7,4.0,82.0,238.0,
1901,1933-06-01,16.0,3.9,39.0,259.0,
1902,1933-07-01,19.8,3.6,73.0,287.0,
1903,1933-08-01,19.5,3.2,65.0,286.0,
1904,1933-09-01,14.6,3.5,37.0,190.0,
1905,1933-10-01,9.7,2.8,72.0,116.0,
1906,1933-11-01,3.9,2.8,52.0,46.0,
1907,1933-12-01,-4.4,2.7,63.0,43.0,
1908,1934-01-01,-0.5,2.5,35.0,53.0,
1909,1934-02-01,1.5,4.1,45.0,134.0,
1910,1934-03-01,7.2,2.3,16.0,146.0,
1911,1934-04-01,12.6,2.8,23.0,233.0,
1912,1934-05-01,16.3,2.8,56.0,268.0,
1913,1934-06-01,17.8,3.2,58.0,243.0,
1914,1934-07-01,21.5,3.9,14.0,295.0,
1915,1934-08-01,19.4,2.8,106.0,194.0,
1916,1934-09-01,16.5,2.3,39.0,241.0,
1917,1934-10-01,10.1,3.4,31.0,84.0,
1918,1934-11-01,6.2,2.8,31.0,90.0,
1919,1934-12-01,5.5,2.4,48.0,17.0,
1920,1935-01-01,-2.3,3.4,36.0,46.0,
1921,1935-02-01,1.6,4.2,73.0,92.0,
1922,1935-03-01,3.1,3.3,49.0,163.0,
1923,1935-04-01,9.3,2.8,80.0,148.0,
1924,1935-05-01,12.6,3.0,90.0,274.0,
1925,1935-06-01,19.7,3.2,19.0,331.0,
1926,1935-07-01,20.1,3.5,46.0,280.0,
